LATITUDE,LONGITUDE,TOTAL COUNT,CAD_CALL_TYPE_CBRN & Hazardous Materials,CAD_CALL_TYPE_Carbon Monoxide,CAD_CALL_TYPE_Emergency Fire,CAD_CALL_TYPE_Medical,CAD_CALL_TYPE_Non Emergency,CAD_CALL_TYPE_Other Emergency Events,CAD_CALL_TYPE_Technical Rescue,CAD_CALL_TYPE_Vehicle Incident
43.656988895,-79.385884671,409,5.0,1.0,282.0,97.0,1.0,14.0,6.0,3.0
43.644552948999994,-79.567250192,408,0.0,0.0,78.0,282.0,1.0,14.0,3.0,30.0
43.78174799399999,-79.446578216,408,7.0,2.0,81.0,245.0,4.0,28.0,20.0,21.0
43.671915313,-79.379068347,408,4.0,2.0,158.0,195.0,1.0,29.0,9.0,10.0
43.66834860300001,-79.38205611099998,408,5.0,5.0,184.0,177.0,1.0,20.0,13.0,3.0
43.792660486,-79.35473695399999,407,7.0,0.0,72.0,254.0,5.0,18.0,0.0,51.0
43.663365237,-79.37226635,407,4.0,1.0,119.0,254.0,2.0,15.0,8.0,4.0
43.65922588300001,-79.38519572,405,2.0,2.0,239.0,107.0,1.0,17.0,32.0,5.0
43.698601513999996,-79.390475417,405,1.0,13.0,136.0,185.0,1.0,28.0,36.0,5.0
43.678255896,-79.483733239,405,5.0,5.0,178.0,134.0,1.0,35.0,47.0,0.0
43.796622378,-79.426378479,404,2.0,1.0,117.0,218.0,1.0,16.0,45.0,4.0
43.650919013999996,-79.43194752799998,404,1.0,1.0,181.0,211.0,0.0,6.0,2.0,2.0
43.670936373,-79.378875404,404,6.0,1.0,102.0,233.0,2.0,34.0,21.0,5.0
43.77244242,-79.511399157,403,1.0,0.0,308.0,65.0,0.0,17.0,6.0,6.0
43.649330369,-79.484483036,402,9.0,1.0,85.0,267.0,0.0,12.0,15.0,13.0
43.72551589,-79.51320411099998,401,4.0,3.0,230.0,104.0,0.0,14.0,46.0,0.0
43.655213126999996,-79.413878384,400,3.0,4.0,198.0,155.0,1.0,32.0,1.0,6.0
43.661150762,-79.429438006,400,2.0,2.0,101.0,233.0,1.0,26.0,25.0,10.0
43.679968341000006,-79.321470305,399,0.0,10.0,48.0,324.0,1.0,12.0,4.0,0.0
43.807799751000005,-79.215595839,399,10.0,8.0,137.0,186.0,1.0,11.0,36.0,10.0
43.66017534,-79.37704237299998,398,3.0,10.0,201.0,141.0,1.0,14.0,25.0,3.0
43.63340109600001,-79.399528235,398,11.0,19.0,107.0,211.0,0.0,32.0,17.0,1.0
43.661984917,-79.42565947999998,397,8.0,6.0,89.0,249.0,1.0,20.0,7.0,17.0
43.652439942,-79.379258941,396,9.0,0.0,108.0,243.0,2.0,13.0,9.0,12.0
43.655361788,-79.37391703,396,2.0,1.0,102.0,252.0,1.0,14.0,4.0,20.0
43.651760964,-79.38242474499998,396,22.0,0.0,127.0,209.0,2.0,16.0,14.0,6.0
43.685900603,-79.51957150299998,395,4.0,3.0,56.0,302.0,3.0,11.0,13.0,3.0
43.62296877,-79.48121130299998,395,4.0,0.0,178.0,96.0,2.0,48.0,34.0,33.0
43.748233553,-79.541608834,394,4.0,1.0,133.0,202.0,2.0,30.0,14.0,8.0
43.68830499600001,-79.493142315,393,4.0,6.0,228.0,107.0,2.0,18.0,26.0,2.0
43.741608832,-79.232610267,393,2.0,9.0,80.0,230.0,0.0,19.0,51.0,2.0
43.733796733,-79.33993358799998,393,0.0,2.0,75.0,294.0,2.0,6.0,12.0,2.0
43.75592855399999,-79.524287102,392,2.0,0.0,70.0,272.0,3.0,16.0,7.0,22.0
43.642738992,-79.393928862,392,4.0,1.0,232.0,110.0,1.0,16.0,13.0,15.0
43.743722155,-79.211663265,391,3.0,2.0,105.0,233.0,3.0,13.0,21.0,11.0
43.68942196800001,-79.340986938,390,0.0,1.0,71.0,280.0,2.0,23.0,11.0,2.0
43.761298362,-79.279457741,390,0.0,2.0,46.0,324.0,1.0,7.0,5.0,5.0
43.657907808000004,-79.38158722699998,387,1.0,6.0,141.0,212.0,1.0,11.0,11.0,4.0
43.673351801,-79.39602792699999,386,3.0,10.0,83.0,261.0,1.0,20.0,6.0,2.0
43.756348339,-79.522508246,385,0.0,0.0,21.0,355.0,1.0,5.0,1.0,2.0
43.739374882,-79.42386749099998,384,3.0,7.0,97.0,227.0,9.0,21.0,11.0,9.0
43.77658516,-79.414754322,383,3.0,1.0,81.0,266.0,3.0,14.0,14.0,1.0
43.796772993999994,-79.315766111,382,0.0,0.0,90.0,202.0,4.0,28.0,9.0,49.0
43.670308701,-79.40530511699998,382,1.0,2.0,149.0,176.0,1.0,27.0,22.0,4.0
43.648844544,-79.56726163899998,381,1.0,2.0,68.0,280.0,1.0,10.0,15.0,4.0
43.656094522,-79.36226435399999,381,0.0,0.0,106.0,255.0,0.0,16.0,1.0,3.0
43.670258345,-79.370407158,379,4.0,1.0,174.0,165.0,1.0,20.0,10.0,4.0
43.750648622,-79.54907576799998,377,8.0,4.0,84.0,214.0,2.0,22.0,33.0,10.0
43.659883758,-79.43536584599998,377,3.0,1.0,78.0,226.0,0.0,20.0,20.0,29.0
43.696524536999995,-79.297313554,376,0.0,0.0,61.0,301.0,0.0,5.0,3.0,6.0
43.639963805,-79.380199777,376,4.0,0.0,115.0,196.0,1.0,24.0,28.0,8.0
43.666620541,-79.411788459,376,2.0,4.0,91.0,261.0,3.0,9.0,4.0,2.0
43.702517824,-79.51950999999998,376,1.0,2.0,86.0,245.0,3.0,14.0,22.0,3.0
43.669410815,-79.382493775,376,1.0,6.0,140.0,190.0,2.0,16.0,14.0,7.0
43.698174552,-79.386478765,375,8.0,12.0,59.0,242.0,4.0,25.0,18.0,7.0
43.644653692,-79.530797635,375,3.0,1.0,107.0,243.0,0.0,10.0,9.0,2.0
43.793097524,-79.390462532,375,0.0,0.0,20.0,349.0,0.0,3.0,2.0,1.0
43.774396555,-79.253549694,374,9.0,0.0,128.0,195.0,0.0,10.0,19.0,13.0
43.654287149,-79.40683566199999,374,3.0,8.0,208.0,84.0,3.0,26.0,35.0,7.0
43.801124248,-79.18878578,373,1.0,0.0,28.0,326.0,0.0,12.0,2.0,4.0
43.776409894,-79.406191452,372,11.0,50.0,179.0,85.0,0.0,41.0,2.0,4.0
43.635981263999994,-79.42812918199999,372,8.0,14.0,127.0,150.0,2.0,33.0,35.0,3.0
43.734530683,-79.25810430999998,369,1.0,4.0,92.0,170.0,2.0,37.0,16.0,47.0
43.707760338,-79.40083907599998,369,2.0,3.0,150.0,155.0,1.0,32.0,23.0,3.0
43.770612668999995,-79.186865725,369,0.0,1.0,63.0,224.0,6.0,28.0,8.0,39.0
43.658338411,-79.442734027,369,7.0,2.0,101.0,219.0,3.0,18.0,6.0,13.0
43.654707051,-79.46004810799998,368,8.0,1.0,95.0,221.0,1.0,17.0,3.0,22.0
43.652682071,-79.378091834,368,4.0,0.0,68.0,256.0,1.0,7.0,26.0,6.0
43.706742128,-79.25260229199999,367,2.0,3.0,28.0,317.0,2.0,13.0,1.0,1.0
43.80917399,-79.221658947,367,3.0,2.0,119.0,197.0,2.0,7.0,13.0,24.0
43.63765371,-79.391889277,366,7.0,2.0,152.0,160.0,3.0,24.0,15.0,3.0
43.660439382,-79.375899581,366,1.0,7.0,87.0,219.0,3.0,18.0,13.0,18.0
43.748482528000004,-79.285212837,366,4.0,3.0,114.0,166.0,4.0,21.0,19.0,35.0
43.654790183,-79.388314517,366,4.0,0.0,122.0,178.0,1.0,24.0,9.0,28.0
43.746085713,-79.203121279,365,0.0,1.0,54.0,301.0,0.0,6.0,2.0,1.0
43.73992224,-79.245532775,365,1.0,5.0,60.0,256.0,1.0,15.0,12.0,15.0
43.783594869,-79.29934807799998,365,1.0,11.0,95.0,193.0,0.0,21.0,32.0,12.0
43.697049451999995,-79.54673170399998,364,3.0,0.0,62.0,221.0,0.0,15.0,14.0,49.0
43.76852329800001,-79.416320568,364,2.0,3.0,130.0,188.0,0.0,25.0,9.0,7.0
43.812136884,-79.301945363,364,1.0,1.0,128.0,174.0,2.0,27.0,5.0,26.0
43.74171039300001,-79.23978635999998,363,5.0,20.0,170.0,108.0,1.0,25.0,34.0,0.0
43.716136003,-79.305461483,363,3.0,3.0,245.0,77.0,2.0,13.0,19.0,1.0
43.795851461999995,-79.319312838,362,0.0,1.0,96.0,214.0,3.0,15.0,13.0,20.0
43.663807071,-79.48139856,362,0.0,0.0,17.0,333.0,0.0,6.0,4.0,2.0
43.641484973000004,-79.557698809,362,3.0,1.0,126.0,188.0,0.0,15.0,24.0,5.0
43.756233366000004,-79.58834820199999,361,2.0,3.0,145.0,136.0,2.0,17.0,48.0,8.0
43.665644896,-79.387723994,361,5.0,0.0,163.0,168.0,1.0,12.0,9.0,3.0
43.662997968,-79.3314249,361,2.0,1.0,29.0,322.0,2.0,4.0,0.0,1.0
43.72699628300001,-79.29146406699999,359,4.0,1.0,73.0,204.0,4.0,42.0,1.0,30.0
43.672358546999995,-79.376854292,358,2.0,0.0,101.0,214.0,1.0,18.0,8.0,14.0
43.694710449,-79.506379682,358,1.0,2.0,323.0,19.0,1.0,10.0,0.0,2.0
43.661598308,-79.337704037,357,0.0,1.0,61.0,251.0,0.0,15.0,21.0,8.0
43.665486616,-79.352624092,357,3.0,1.0,51.0,261.0,3.0,26.0,3.0,9.0
43.654503378,-79.390379368,356,5.0,3.0,99.0,202.0,2.0,24.0,14.0,7.0
43.698301207,-79.396642715,356,9.0,1.0,135.0,180.0,1.0,5.0,14.0,11.0
43.608350458000004,-79.55866509399999,356,2.0,0.0,167.0,163.0,1.0,11.0,2.0,10.0
43.65782988300001,-79.46394040299998,355,6.0,7.0,106.0,204.0,2.0,19.0,10.0,1.0
43.665840416,-79.384953866,355,8.0,3.0,139.0,167.0,2.0,21.0,13.0,2.0
43.670753338999994,-79.39308114899998,355,4.0,0.0,200.0,107.0,0.0,23.0,21.0,0.0
43.756501076000006,-79.406573416,354,2.0,27.0,124.0,161.0,0.0,18.0,10.0,12.0
43.789277367,-79.19435615199998,354,4.0,6.0,100.0,144.0,1.0,22.0,51.0,26.0
43.63891577800001,-79.53455411899999,354,5.0,1.0,73.0,252.0,0.0,7.0,11.0,5.0
43.645762932,-79.393640043,354,1.0,1.0,176.0,124.0,2.0,21.0,25.0,4.0
43.680741998,-79.298851295,354,1.0,1.0,30.0,308.0,1.0,9.0,4.0,0.0
43.692869189,-79.28902203299998,354,4.0,1.0,118.0,190.0,0.0,14.0,19.0,8.0
43.675712928,-79.56843419499998,353,4.0,3.0,132.0,155.0,3.0,15.0,39.0,2.0
43.77157412800001,-79.285950622,353,3.0,2.0,109.0,200.0,2.0,11.0,24.0,2.0
43.662137202,-79.378008143,353,3.0,0.0,162.0,170.0,0.0,14.0,4.0,0.0
43.68569784899999,-79.411617354,352,0.0,3.0,40.0,299.0,0.0,9.0,1.0,0.0
43.663947599,-79.41857492299998,350,0.0,1.0,64.0,267.0,0.0,6.0,12.0,0.0
43.638732853,-79.436612842,349,6.0,3.0,151.0,147.0,0.0,11.0,27.0,4.0
43.752065537,-79.26245973,349,3.0,0.0,99.0,202.0,2.0,19.0,20.0,4.0
43.748178366000005,-79.28144228099998,349,4.0,14.0,85.0,212.0,1.0,15.0,6.0,12.0
43.639342608999996,-79.56481882699998,349,5.0,5.0,82.0,207.0,0.0,19.0,30.0,1.0
43.647203895,-79.525508894,348,4.0,0.0,116.0,173.0,0.0,13.0,39.0,3.0
43.74283362,-79.501606326,348,7.0,9.0,111.0,201.0,2.0,15.0,2.0,1.0
43.688447081999996,-79.300546763,348,1.0,1.0,148.0,162.0,0.0,11.0,22.0,3.0
43.762612604,-79.521456707,347,4.0,12.0,133.0,136.0,0.0,15.0,46.0,1.0
43.645292254,-79.38247106899999,347,2.0,0.0,113.0,180.0,1.0,14.0,23.0,14.0
43.654403537,-79.39864486099998,346,0.0,4.0,16.0,307.0,1.0,9.0,1.0,8.0
43.804225435,-79.168788253,344,1.0,5.0,64.0,242.0,2.0,9.0,8.0,13.0
43.760573476000005,-79.2156827,344,6.0,5.0,163.0,145.0,1.0,11.0,13.0,0.0
43.657067082,-79.37456691699998,344,4.0,0.0,77.0,224.0,2.0,7.0,4.0,26.0
43.77510714899999,-79.347040973,342,7.0,0.0,104.0,155.0,2.0,22.0,12.0,40.0
43.690212179,-79.57706646,340,3.0,1.0,176.0,99.0,4.0,21.0,18.0,18.0
43.656435736999995,-79.384060503,340,3.0,0.0,155.0,147.0,1.0,13.0,6.0,15.0
43.64605454300001,-79.392328546,339,3.0,0.0,104.0,179.0,1.0,27.0,15.0,10.0
43.755478118999996,-79.53079082,339,2.0,0.0,83.0,140.0,1.0,11.0,22.0,80.0
43.649188058,-79.384110426,339,6.0,4.0,195.0,108.0,0.0,21.0,1.0,4.0
43.658510723,-79.384893847,339,2.0,0.0,87.0,220.0,2.0,13.0,13.0,2.0
43.682136193999995,-79.471598344,338,5.0,0.0,109.0,169.0,1.0,24.0,6.0,24.0
43.679134559,-79.496296012,337,2.0,0.0,72.0,234.0,1.0,14.0,14.0,0.0
43.69791436,-79.31028383199998,337,4.0,4.0,130.0,178.0,0.0,14.0,7.0,0.0
43.669974415,-79.38801840899998,337,2.0,0.0,168.0,112.0,0.0,30.0,23.0,2.0
43.679679191999995,-79.34515596999998,336,6.0,1.0,69.0,215.0,1.0,14.0,15.0,15.0
43.667685001,-79.590582197,335,1.0,0.0,43.0,11.0,0.0,3.0,0.0,277.0
43.741500312,-79.501501931,335,9.0,17.0,99.0,167.0,3.0,20.0,12.0,8.0
43.672873841000005,-79.387866473,334,5.0,2.0,110.0,156.0,3.0,32.0,10.0,16.0
43.643156173,-79.532842369,334,0.0,0.0,101.0,220.0,0.0,1.0,11.0,1.0
43.658444743000004,-79.446711006,334,2.0,2.0,119.0,190.0,0.0,10.0,10.0,1.0
43.699492986,-79.390880117,333,5.0,11.0,85.0,183.0,0.0,16.0,28.0,5.0
43.8055793,-79.22092452299998,332,0.0,1.0,93.0,201.0,1.0,17.0,9.0,10.0
43.649892718000004,-79.380810201,332,3.0,0.0,165.0,122.0,0.0,19.0,10.0,13.0
43.737806673,-79.520134384,332,4.0,3.0,116.0,161.0,1.0,10.0,22.0,15.0
43.698910522,-79.46869208799998,331,0.0,1.0,23.0,292.0,0.0,8.0,3.0,4.0
43.638671208999995,-79.413955558,331,9.0,20.0,155.0,96.0,1.0,23.0,24.0,3.0
43.792598174,-79.31687934,331,4.0,3.0,125.0,173.0,2.0,11.0,11.0,2.0
43.663697305,-79.38011106499998,330,4.0,2.0,120.0,190.0,0.0,10.0,3.0,1.0
43.654321957,-79.378769575,330,4.0,1.0,160.0,106.0,2.0,20.0,34.0,3.0
43.772611921999996,-79.445818502,330,0.0,2.0,15.0,306.0,0.0,5.0,2.0,0.0
43.687315266000006,-79.397975867,329,2.0,5.0,163.0,116.0,1.0,22.0,14.0,6.0
43.690401315,-79.349168432,329,2.0,5.0,117.0,152.0,1.0,31.0,14.0,7.0
43.641012791,-79.410250172,329,3.0,0.0,249.0,56.0,0.0,14.0,7.0,0.0
43.787283202,-79.470089677,329,8.0,1.0,140.0,106.0,3.0,25.0,1.0,45.0
43.744789081,-79.24472072399999,328,4.0,2.0,87.0,174.0,3.0,20.0,28.0,10.0
43.66863085600001,-79.38611305499998,328,3.0,0.0,61.0,243.0,0.0,10.0,5.0,6.0
43.647320776,-79.392859048,328,4.0,0.0,117.0,162.0,1.0,22.0,16.0,6.0
43.76463815,-79.34465014299998,327,5.0,2.0,85.0,175.0,4.0,9.0,34.0,13.0
43.638960481999995,-79.42737481599998,327,6.0,2.0,103.0,176.0,3.0,16.0,3.0,18.0
43.682732933000004,-79.51523631399999,326,4.0,1.0,95.0,175.0,2.0,20.0,27.0,2.0
43.699625095,-79.297029659,325,2.0,1.0,109.0,185.0,0.0,6.0,19.0,3.0
43.722271881000005,-79.481209037,324,2.0,0.0,47.0,26.0,1.0,6.0,0.0,242.0
43.73593906600001,-79.220204136,324,5.0,4.0,80.0,204.0,2.0,17.0,8.0,4.0
43.762887101000004,-79.408461011,324,2.0,1.0,77.0,211.0,0.0,19.0,13.0,1.0
43.762866322,-79.21105015099998,322,9.0,1.0,155.0,103.0,1.0,17.0,33.0,3.0
43.705681013,-79.423987378,322,4.0,1.0,72.0,215.0,1.0,9.0,19.0,1.0
43.80771029,-79.376097734,321,1.0,0.0,44.0,258.0,0.0,4.0,8.0,6.0
43.670160273,-79.382810828,321,1.0,4.0,82.0,211.0,2.0,7.0,11.0,3.0
43.70500665,-79.349877201,321,2.0,0.0,113.0,147.0,0.0,38.0,12.0,9.0
43.67052249,-79.454455459,321,4.0,5.0,124.0,155.0,1.0,24.0,8.0,0.0
43.76916329300001,-79.518762648,321,12.0,53.0,55.0,155.0,2.0,41.0,1.0,2.0
43.727846986,-79.287616161,320,1.0,0.0,108.0,113.0,2.0,48.0,2.0,46.0
43.651216819,-79.384964147,320,4.0,0.0,142.0,158.0,0.0,7.0,6.0,3.0
43.639505406000005,-79.38272498,319,5.0,0.0,152.0,121.0,1.0,21.0,8.0,11.0
43.802302186999995,-79.30106143899998,319,1.0,2.0,217.0,79.0,0.0,13.0,7.0,0.0
43.662896068,-79.38373362999998,319,1.0,0.0,153.0,144.0,1.0,13.0,5.0,2.0
43.724399497,-79.325299273,318,1.0,0.0,34.0,250.0,5.0,4.0,4.0,20.0
43.758460728,-79.589353324,318,3.0,1.0,129.0,138.0,1.0,17.0,25.0,4.0
43.814578958,-79.29221832499998,318,1.0,0.0,57.0,220.0,2.0,5.0,4.0,29.0
43.707059179,-79.39682928899998,318,2.0,1.0,106.0,169.0,3.0,13.0,23.0,1.0
43.789590787,-79.449873235,316,1.0,0.0,49.0,236.0,2.0,9.0,16.0,3.0
43.785917741999995,-79.44605389599998,316,6.0,0.0,70.0,194.0,1.0,13.0,21.0,11.0
43.724617298999995,-79.491079841,316,6.0,1.0,179.0,80.0,6.0,17.0,13.0,14.0
43.684339516,-79.412531532,316,5.0,1.0,67.0,226.0,0.0,3.0,14.0,0.0
43.673096998999995,-79.423270105,314,6.0,5.0,27.0,258.0,0.0,7.0,10.0,1.0
43.683167498,-79.41830143999998,313,3.0,2.0,100.0,148.0,1.0,27.0,8.0,24.0
43.641644252,-79.39190442399999,313,3.0,3.0,119.0,180.0,0.0,4.0,4.0,0.0
43.675247723999995,-79.39053877,312,5.0,1.0,98.0,195.0,2.0,6.0,3.0,2.0
43.718421748999994,-79.429592579,312,4.0,15.0,66.0,200.0,1.0,19.0,4.0,3.0
43.648041593,-79.37174132,312,2.0,0.0,108.0,175.0,1.0,10.0,15.0,1.0
43.677020017,-79.303891187,311,0.0,1.0,59.0,231.0,1.0,14.0,5.0,0.0
43.764542411,-79.508937066,311,9.0,6.0,108.0,125.0,1.0,15.0,47.0,0.0
43.639029148999995,-79.38546334,311,1.0,1.0,156.0,110.0,1.0,16.0,23.0,3.0
43.680109803,-79.292592157,311,2.0,3.0,91.0,193.0,1.0,15.0,3.0,3.0
43.753809106999995,-79.408441728,308,1.0,0.0,39.0,12.0,3.0,11.0,0.0,242.0
43.654803063,-79.39428046499998,308,1.0,8.0,101.0,177.0,0.0,10.0,11.0,0.0
43.644406836,-79.524535246,307,4.0,1.0,130.0,158.0,0.0,6.0,3.0,5.0
43.73113326399999,-79.60776477199998,307,3.0,0.0,116.0,161.0,1.0,10.0,4.0,12.0
43.683940867,-79.392384472,306,3.0,5.0,115.0,141.0,1.0,24.0,8.0,9.0
43.738134767,-79.237936316,306,2.0,0.0,30.0,261.0,0.0,7.0,0.0,6.0
43.771732971999995,-79.28325007699999,306,3.0,3.0,108.0,147.0,1.0,13.0,15.0,16.0
43.739389323999994,-79.513221028,306,4.0,0.0,79.0,138.0,3.0,24.0,17.0,41.0
43.794331428999996,-79.325969368,306,1.0,2.0,100.0,163.0,4.0,7.0,7.0,22.0
43.639404093,-79.398004699,305,2.0,1.0,147.0,103.0,1.0,16.0,31.0,4.0
43.779769082,-79.41557769899998,305,6.0,0.0,43.0,171.0,1.0,18.0,10.0,56.0
43.791294914,-79.36912402899999,305,2.0,4.0,232.0,58.0,0.0,9.0,0.0,0.0
43.646603483999996,-79.389773518,305,4.0,0.0,113.0,149.0,1.0,17.0,7.0,14.0
43.712071009,-79.39441945999998,304,7.0,2.0,130.0,125.0,0.0,17.0,21.0,2.0
43.708407748999996,-79.390197174,304,2.0,0.0,43.0,219.0,1.0,17.0,7.0,15.0
43.651876963999996,-79.39764475299998,303,3.0,0.0,49.0,230.0,2.0,11.0,5.0,3.0
43.779719246000006,-79.449037786,303,2.0,1.0,50.0,182.0,3.0,11.0,53.0,1.0
43.68684888,-79.51314736,303,0.0,0.0,79.0,187.0,3.0,10.0,16.0,8.0
43.690092711000005,-79.34536866399999,303,1.0,4.0,92.0,171.0,3.0,19.0,12.0,1.0
43.755679146000006,-79.224056337,303,3.0,5.0,211.0,60.0,1.0,16.0,5.0,2.0
43.765447058,-79.199472787,302,3.0,0.0,110.0,135.0,0.0,17.0,28.0,9.0
43.649772813999995,-79.433689738,302,3.0,0.0,121.0,118.0,2.0,21.0,32.0,5.0
43.686936046999996,-79.39986885899998,302,0.0,2.0,74.0,206.0,2.0,7.0,10.0,1.0
43.64477561,-79.385021503,301,2.0,1.0,82.0,183.0,0.0,12.0,10.0,11.0
43.653107886,-79.387582021,300,9.0,0.0,121.0,110.0,1.0,19.0,14.0,26.0
43.782108017,-79.30354767,300,1.0,4.0,157.0,90.0,1.0,24.0,23.0,0.0
43.75986961,-79.439558375,299,3.0,3.0,43.0,211.0,1.0,29.0,8.0,1.0
43.777128807,-79.347897116,299,2.0,0.0,92.0,155.0,1.0,10.0,21.0,18.0
43.687969853,-79.35087222299998,298,10.0,2.0,102.0,128.0,1.0,12.0,41.0,2.0
43.662136087,-79.383421798,298,1.0,0.0,87.0,178.0,2.0,10.0,20.0,0.0
43.798094702,-79.138893024,298,0.0,0.0,29.0,255.0,2.0,10.0,1.0,1.0
43.652348593999996,-79.372716063,298,3.0,0.0,64.0,205.0,2.0,10.0,10.0,4.0
43.72999982,-79.306455629,298,8.0,4.0,75.0,183.0,3.0,15.0,3.0,7.0
43.704545487,-79.52832034799998,297,2.0,0.0,96.0,162.0,1.0,14.0,15.0,7.0
43.647856545,-79.390293463,296,7.0,1.0,87.0,144.0,5.0,37.0,9.0,6.0
43.666963814,-79.445314685,296,2.0,2.0,171.0,97.0,3.0,12.0,8.0,1.0
43.668089353,-79.3700984,296,3.0,2.0,101.0,148.0,3.0,12.0,27.0,0.0
43.797115603,-79.305158101,296,2.0,7.0,121.0,78.0,0.0,15.0,68.0,5.0
43.674881945,-79.38869656299998,296,4.0,0.0,74.0,195.0,0.0,6.0,14.0,3.0
43.779596538,-79.452421512,296,0.0,7.0,63.0,205.0,0.0,11.0,9.0,1.0
43.737818561000005,-79.23778563899998,295,2.0,3.0,106.0,140.0,0.0,14.0,29.0,1.0
43.734754222,-79.44644412699999,295,4.0,6.0,148.0,98.0,3.0,13.0,11.0,12.0
43.67434432100001,-79.337804964,295,2.0,12.0,120.0,126.0,0.0,7.0,28.0,0.0
43.671672401,-79.493755436,294,5.0,1.0,79.0,135.0,1.0,17.0,31.0,25.0
43.781038641,-79.44483471799998,294,1.0,1.0,18.0,268.0,0.0,3.0,2.0,1.0
43.718643564,-79.32559310399999,293,0.0,1.0,54.0,227.0,1.0,10.0,0.0,0.0
43.693243308999996,-79.287236928,293,2.0,3.0,75.0,167.0,0.0,14.0,30.0,2.0
43.650087001,-79.38629115,293,0.0,0.0,129.0,115.0,0.0,9.0,13.0,27.0
43.769055533,-79.388577602,292,5.0,0.0,92.0,151.0,1.0,24.0,11.0,8.0
43.76218036,-79.32115537899999,292,3.0,0.0,51.0,225.0,1.0,7.0,4.0,1.0
43.65225656,-79.471180066,291,1.0,0.0,50.0,224.0,1.0,6.0,2.0,7.0
43.751498181,-79.31302472999998,291,2.0,1.0,66.0,195.0,2.0,8.0,9.0,8.0
43.763360561000006,-79.500862661,291,4.0,10.0,58.0,190.0,1.0,13.0,8.0,7.0
43.665057468,-79.36829878099998,290,5.0,7.0,162.0,95.0,2.0,17.0,0.0,2.0
43.754415408,-79.250933769,290,0.0,5.0,52.0,216.0,0.0,9.0,6.0,2.0
43.644453991000006,-79.400097086,290,4.0,0.0,114.0,149.0,1.0,17.0,1.0,4.0
43.727828565,-79.440672593,290,0.0,8.0,64.0,190.0,1.0,20.0,2.0,5.0
43.73813123,-79.24156623599998,289,1.0,4.0,35.0,229.0,0.0,11.0,4.0,5.0
43.697373933,-79.39647103899999,289,5.0,0.0,87.0,154.0,1.0,14.0,25.0,3.0
43.65085284600001,-79.38662863099998,287,3.0,0.0,108.0,119.0,1.0,18.0,7.0,31.0
43.615737007,-79.48823192599998,287,4.0,4.0,66.0,156.0,4.0,16.0,34.0,3.0
43.720500805,-79.338873881,287,8.0,1.0,89.0,90.0,2.0,19.0,20.0,58.0
43.75097617300001,-79.58582826999998,287,3.0,0.0,100.0,123.0,0.0,13.0,32.0,16.0
43.659650074,-79.43644152,286,1.0,1.0,78.0,194.0,1.0,10.0,0.0,1.0
43.771703949,-79.414578753,286,3.0,2.0,35.0,225.0,2.0,9.0,9.0,1.0
43.780475735,-79.412315975,286,1.0,3.0,140.0,102.0,2.0,12.0,3.0,23.0
43.651135208999996,-79.47630457299998,286,2.0,3.0,78.0,179.0,1.0,9.0,2.0,12.0
43.665408491,-79.370730475,286,1.0,10.0,166.0,94.0,1.0,14.0,0.0,0.0
43.701191279,-79.392609733,285,2.0,5.0,51.0,215.0,0.0,10.0,2.0,0.0
43.732201552,-79.26793172,285,2.0,1.0,56.0,145.0,3.0,16.0,6.0,56.0
43.73143410300001,-79.27121015899999,285,0.0,3.0,63.0,171.0,2.0,11.0,27.0,8.0
43.643006997,-79.37782375399999,284,1.0,0.0,72.0,143.0,0.0,15.0,5.0,48.0
43.801166136000006,-79.31618072099998,284,0.0,7.0,50.0,218.0,0.0,3.0,5.0,1.0
43.795476925,-79.419422655,284,1.0,1.0,57.0,166.0,3.0,22.0,3.0,31.0
43.686757331,-79.59556622399998,283,2.0,0.0,124.0,93.0,1.0,19.0,17.0,27.0
43.644748539,-79.39179450599998,283,1.0,1.0,143.0,98.0,2.0,16.0,14.0,8.0
43.680441518,-79.345443054,283,0.0,3.0,63.0,206.0,1.0,7.0,2.0,1.0
43.700600521999995,-79.51779043,283,2.0,4.0,58.0,184.0,3.0,13.0,13.0,6.0
43.723946049,-79.494154662,282,1.0,5.0,80.0,124.0,2.0,26.0,33.0,11.0
43.719258978999996,-79.429816144,282,7.0,0.0,53.0,153.0,3.0,20.0,4.0,42.0
43.783925408,-79.234722253,281,1.0,0.0,140.0,106.0,0.0,21.0,7.0,6.0
43.688781282,-79.325858396,281,2.0,2.0,188.0,57.0,2.0,11.0,14.0,5.0
43.656481958,-79.40772293499998,281,8.0,0.0,49.0,165.0,2.0,19.0,4.0,34.0
43.689432655,-79.348815657,281,0.0,4.0,51.0,198.0,1.0,18.0,4.0,5.0
43.639602798,-79.436931516,280,1.0,2.0,109.0,134.0,0.0,18.0,16.0,0.0
43.597443833999996,-79.520241168,280,0.0,0.0,72.0,200.0,0.0,8.0,0.0,0.0
43.617280658,-79.48734893399998,280,3.0,2.0,59.0,190.0,0.0,11.0,12.0,3.0
43.666905443999994,-79.402707182,280,1.0,1.0,193.0,69.0,1.0,10.0,3.0,2.0
43.751472848,-79.51281113999998,280,4.0,5.0,75.0,145.0,3.0,20.0,25.0,3.0
43.683365996000006,-79.32363917,279,8.0,1.0,63.0,165.0,0.0,14.0,6.0,22.0
43.773859221,-79.44300860299998,279,3.0,2.0,47.0,138.0,3.0,21.0,15.0,50.0
